2026-09-24 21:36:49,879 | INFO | sqlalchemy.engine.Engine | select pg_catalog.version()
2026-09-24 21:47:12,069 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:12,472 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:12,889 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:13,293 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:13,704 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:14,077 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:14,490 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:14,898 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:15,314 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:15,716 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:16,118 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:16,485 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:16,944 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:17,346 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:17,763 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:18,168 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:18,569 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:18,973 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:19,339 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:19,745 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:20,152 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:20,567 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:20,976 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:21,392 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:21,794 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:22,248 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:22,612 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:23,017 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:23,424 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:23,828 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:24,244 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:24,660 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:25,026 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:25,469 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:25,882 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:26,287 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:26,691 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:27,093 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:27,497 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:27,902 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:28,305 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:28,710 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:29,116 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:29,520 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:29,937 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:30,341 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:30,746 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:31,149 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:31,541 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:31,947 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:32,405 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:32,770 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:33,176 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:33,580 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:33,983 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:34,386 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:34,792 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:35,208 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:35,614 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:36,020 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:36,424 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:36,828 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:37,244 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:37,648 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:38,051 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:38,453 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:38,859 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:39,263 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:39,667 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:40,087 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:40,488 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:40,890 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:41,293 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:41,697 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:42,101 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:42,506 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:42,912 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:43,314 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:43,718 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:44,122 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:44,528 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:44,932 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:45,358 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:45,774 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:46,179 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:46,583 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:46,986 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:47,394 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:47,799 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:48,207 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:48,613 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:49,049 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:49,457 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:49,862 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:50,329 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:50,748 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:51,189 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:51,910 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:52,524 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:52,989 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:53,530 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:53,912 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:54,421 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:54,825 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:55,452 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:55,880 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:56,335 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:56,834 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:57,219 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:57,583 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:58,002 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:58,421 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:58,788 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:59,268 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:47:59,693 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:00,129 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:00,559 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:01,110 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:01,475 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:01,891 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:02,330 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:02,737 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:03,203 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:03,667 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:04,228 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:04,590 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:04,991 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:05,398 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:05,826 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:06,216 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:06,621 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:07,024 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:07,386 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:07,852 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:08,258 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:08,678 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:09,134 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:09,551 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:10,710 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:11,274 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:11,651 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:12,306 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:12,668 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:13,081 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:13,528 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:13,952 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:14,373 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:14,837 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:15,243 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:15,706 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:16,147 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:16,559 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:17,001 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:17,421 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:17,789 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:18,224 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:18,698 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:19,555 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:19,911 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:20,385 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:20,803 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:21,221 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:21,626 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:22,042 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:22,448 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:22,856 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:23,322 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:23,726 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:24,140 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:24,546 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:24,949 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:25,351 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:25,758 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:26,160 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:26,567 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:26,983 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:27,402 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:27,813 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:28,270 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:28,938 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:29,297 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:29,707 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:30,108 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:30,512 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:30,918 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:31,322 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:31,739 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:32,143 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:32,508 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:32,921 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:33,337 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:33,741 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:34,142 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:34,558 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:34,961 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:35,363 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:35,767 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:36,181 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:36,589 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:36,999 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:37,404 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:37,671 | INFO | main | country end point called 127.0.0.1
2026-09-24 21:48:37,807 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:38,214 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:38,671 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:39,085 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:39,450 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:39,855 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:40,262 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:40,666 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:41,068 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:41,473 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:41,880 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:42,288 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:42,692 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:43,100 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:43,505 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:43,909 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:44,363 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:44,716 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:45,120 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:45,529 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:45,937 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:46,353 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:46,757 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:47,262 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:47,623 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:47,984 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:48,343 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:48,751 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:49,159 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:49,564 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:49,967 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:50,373 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:50,779 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:51,185 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:51,594 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:51,999 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:52,415 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:52,821 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:53,229 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:53,634 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:54,037 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:54,394 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:54,804 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:55,205 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:55,607 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:56,009 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:56,412 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:56,818 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:57,233 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:57,639 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:58,055 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:58,459 | INFO | watchfiles.main | 1 change detected
2026-09-24 21:48:58,863 | INFO | watchfiles.main | 1 change detected
